time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume,MEXC:open,MEXC:high,MEXC:low,MEXC:close,MEXC:volume,KRAKEN:open,KRAKEN:high,KRAKEN:low,KRAKEN:close,KRAKEN:volume
2025-12-07 10:58,13.851,13.852,13.84,13.84,90.77,13.84000000,13.85000000,13.84000000,13.85000000,2155.77000000,,,,,,13.84,13.85,13.84,13.84,1293.93,,,,,0.0
2025-12-07 10:59,13.84,13.844,13.84,13.844,76.72,13.84000000,13.84000000,13.83000000,13.84000000,49.54000000,,,,,,13.84,13.85,13.83,13.84,29.71,13.84262,13.84262,13.84262,13.84262,0.41119091
2025-12-07 11:00,13.844,13.847,13.838,13.843,250.69,13.85000000,13.85000000,13.83000000,13.84000000,37.24000000,,,,,,13.84,13.85,13.83,13.83,7.26,13.8476,13.8476,13.84301,13.84301,10.71881
2025-12-07 11:01,13.845,13.847,13.843,13.843,40.08,13.83000000,13.85000000,13.83000000,13.84000000,137.79000000,,,,,,13.83,13.85,13.83,13.85,81.24,,,,,0.0
2025-12-07 11:02,13.842,13.842,13.819,13.831,761.41,13.84000000,13.84000000,13.82000000,13.82000000,951.62000000,,,,,,13.85,13.85,13.82,13.83,572.31,,,,,0.0
2025-12-07 11:03,13.823,13.824,13.815,13.816,539.9,13.82000000,13.82000000,13.81000000,13.81000000,381.17000000,,,,,,13.83,13.83,13.81,13.82,228.73,,,,,0.0
2025-12-07 11:04,13.816,13.816,13.816,13.816,32.91,13.81000000,13.81000000,13.81000000,13.81000000,1.61000000,,,,,,13.82,13.82,13.81,13.81,0.96,,,,,0.0
2025-12-07 11:05,13.817,13.823,13.816,13.823,311.28,13.82000000,13.82000000,13.81000000,13.81000000,1436.43000000,,,,,,13.81,13.83,13.81,13.82,861.69,13.81947,13.81947,13.81947,13.81947,5.59320058
2025-12-07 11:06,13.825,13.831,13.824,13.831,46.85,13.82000000,13.83000000,13.82000000,13.83000000,243.81000000,,,,,,13.82,13.84,13.81,13.84,146.24,13.8195,13.8195,13.8195,13.8195,45.49988099
2025-12-07 11:07,13.828,13.829,13.828,13.829,32.97,13.83000000,13.83000000,13.82000000,13.82000000,27.06000000,,,,,,13.84,13.84,13.82,13.82,15.64,13.83029,13.83029,13.83029,13.83029,0.89746
2025-12-07 11:08,13.83,13.839,13.83,13.839,2.36,13.83000000,13.83000000,13.83000000,13.83000000,2.70000000,,,,,,13.82,13.83,13.82,13.83,7.86,,,,,0.0
2025-12-07 11:09,13.838,13.838,13.838,13.838,18.06,13.84000000,13.84000000,13.83000000,13.83000000,253.80000000,,,,,,13.83,13.85,13.83,13.83,152.24,13.83268,13.84255,13.83268,13.84255,3.5259099999999997
2025-12-07 11:10,13.836,13.836,13.828,13.831,127.06,13.83000000,13.84000000,13.82000000,13.83000000,924.87000000,,,,,,13.83,13.84,13.82,13.83,552.81,,,,,0.0
2025-12-07 11:11,13.833,13.833,13.833,13.833,0.5,13.83000000,13.83000000,13.83000000,13.83000000,9.56000000,,,,,,13.83,13.84,13.83,13.84,20.89,13.83242,13.8355,13.83242,13.8355,9.72213
2025-12-07 11:12,13.832,13.832,13.829,13.829,29.88,13.83000000,13.83000000,13.82000000,13.82000000,743.85000000,,,,,,13.84,13.84,13.82,13.83,448.17,,,,,0.0
2025-12-07 11:13,13.831,13.842,13.831,13.842,43.08,13.82000000,13.83000000,13.82000000,13.83000000,59.56000000,,,,,,13.83,13.83,13.82,13.83,43.31,,,,,0.0
2025-12-07 11:14,,,,,,13.84000000,13.84000000,13.84000000,13.84000000,113.09000000,,,,,,13.83,13.85,13.83,13.85,70.5,,,,,0.0
2025-12-07 11:15,13.844,13.849,13.844,13.848,56.13,13.85000000,13.85000000,13.84000000,13.84000000,443.32000000,,,,,,13.85,13.86,13.84,13.85,250.53,13.84665,13.84665,13.84665,13.84665,1.01314
2025-12-07 11:16,13.85,13.852,13.832,13.835,100.14,13.85000000,13.86000000,13.83000000,13.84000000,1332.20000000,,,,,,13.85,13.86,13.83,13.83,819.57,,,,,0.0
2025-12-07 11:17,13.835,13.843,13.835,13.838,106.95,13.84000000,13.84000000,13.83000000,13.83000000,64.86000000,,,,,,13.83,13.84,13.83,13.84,38.89,,,,,0.0
2025-12-07 11:18,13.838,13.85,13.838,13.849,31.23,13.84000000,13.85000000,13.84000000,13.85000000,63.33000000,,,,,,13.84,13.85,13.84,13.84,46.87,,,,,0.0
2025-12-07 11:19,13.849,13.855,13.845,13.849,363.83,13.85000000,13.85000000,13.84000000,13.85000000,228.64000000,,,,,,13.84,13.86,13.84,13.84,142.51,,,,,0.0
2025-12-07 11:20,13.85,13.85,13.835,13.837,69.06,13.85000000,13.85000000,13.83000000,13.83000000,26.37000000,,,,,,13.84,13.85,13.84,13.84,15.03,,,,,0.0
2025-12-07 11:21,13.837,13.842,13.837,13.842,44.04,13.84000000,13.84000000,13.84000000,13.84000000,159.89000000,,,,,,13.84,13.85,13.83,13.84,110.76,,,,,0.0
2025-12-07 11:22,13.843,13.853,13.843,13.851,142.53,13.84000000,13.85000000,13.84000000,13.84000000,722.25000000,,,,,,13.84,13.86,13.84,13.84,428.99,,,,,0.0
2025-12-07 11:23,13.852,13.854,13.852,13.854,28.74,13.85000000,13.85000000,13.85000000,13.85000000,144.45000000,,,,,,13.84,13.86,13.84,13.85,92.57,13.8563,13.8563,13.8563,13.8563,8.4375
2025-12-07 11:24,13.854,13.854,13.839,13.841,320.82,13.86000000,13.86000000,13.83000000,13.83000000,255.25000000,,,,,,13.85,13.85,13.83,13.83,175.99,13.85031,13.85031,13.85031,13.85031,0.86837
2025-12-07 11:25,13.84,13.844,13.839,13.844,46.91,13.83000000,13.85000000,13.83000000,13.85000000,356.24000000,,,,,,13.83,13.85,13.83,13.84,197.71,,,,,0.0
2025-12-07 11:26,13.844,13.844,13.84,13.84,263.61,13.84000000,13.84000000,13.83000000,13.83000000,537.82000000,,,,,,13.84,13.85,13.83,13.84,334.69,13.84048,13.84048,13.84048,13.84048,0.48301919
2025-12-07 11:27,13.84,13.843,13.84,13.84,221.11,13.84000000,13.84000000,13.84000000,13.84000000,239.62000000,,,,,,13.84,13.85,13.83,13.85,151.65,13.84189,13.84189,13.84189,13.84189,6.79949
2025-12-07 11:28,13.839,13.839,13.829,13.831,1121.79,13.84000000,13.84000000,13.82000000,13.82000000,1420.96000000,,,,,,13.85,13.85,13.82,13.83,852.72,,,,,0.0
2025-12-07 11:29,13.83,13.83,13.826,13.828,178.44,13.82000000,13.83000000,13.82000000,13.83000000,11.82000000,,,,,,13.83,13.83,13.82,13.83,7.08,13.83626,13.83626,13.83234,13.83234,3.7192309800000003
2025-12-07 11:30,13.829,13.837,13.829,13.837,78.8,13.83000000,13.84000000,13.83000000,13.84000000,75.84000000,,,,,,13.83,13.84,13.83,13.83,26.04,,,,,0.0
2025-12-07 11:31,13.838,13.845,13.837,13.84,400.82,13.83000000,13.84000000,13.83000000,13.83000000,118.64000000,,,,,,13.83,13.85,13.83,13.83,70.93,13.83235,13.83235,13.83235,13.83235,24.14076951
2025-12-07 11:32,13.839,13.84,13.837,13.839,71.77,13.83000000,13.84000000,13.83000000,13.83000000,250.01000000,,,,,,13.83,13.84,13.83,13.84,150.24,,,,,0.0
2025-12-07 11:33,13.839,13.849,13.839,13.849,249.2,13.84000000,13.84000000,13.84000000,13.84000000,42.75000000,,,,,,13.84,13.85,13.83,13.85,25.65,,,,,0.0
2025-12-07 11:34,13.848,13.848,13.843,13.846,54.65,13.85000000,13.85000000,13.84000000,13.84000000,79.83000000,,,,,,13.85,13.85,13.84,13.85,50.28,,,,,0.0
2025-12-07 11:35,13.846,13.852,13.846,13.85,57.44,13.85000000,13.85000000,13.84000000,13.84000000,66.16000000,,,,,,13.85,13.85,13.84,13.85,39.48,13.85198,13.85198,13.85198,13.85198,0.07078
