time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume,MEXC:open,MEXC:high,MEXC:low,MEXC:close,MEXC:volume,KRAKEN:open,KRAKEN:high,KRAKEN:low,KRAKEN:close,KRAKEN:volume,min_close,max_close,buy_exchange,sell_exchange,spread_close_absolute,spread_close_pct,is_opportunity,is_opportunity_flag,is_real_opportunity,num_exchanges_available,volume_buy_exchange,volume_sell_exchange,min_volume,volume_ratio,max_high,min_low,high_exchange,low_exchange,spread_highlow_absolute,spread_highlow_pct,opportunity_gap,hour,minute,day_of_week,is_weekend,overlap_hours,BINANCE_volatility,BITFINEX_volatility,COINBASE_volatility,MEXC_volatility,KRAKEN_volatility,volatility_avg,volatility_max,volatility_min,price_position_buy_exchange,price_position_sell_exchange,BINANCE_price_change,BITFINEX_price_change,COINBASE_price_change,MEXC_price_change,KRAKEN_price_change,price_change_buy_exchange,price_change_sell_exchange,spread_ma_5,volume_ma_buy_5,volume_ma_sell_5,spread_ema_5,spread_ma_15,volume_ma_buy_15,volume_ma_sell_15,spread_ema_15,spread_ma_30,volume_ma_buy_30,volume_ma_sell_30,spread_ema_30,spread_bb_ma_5,spread_bb_std_5,spread_bb_upper_5,spread_bb_lower_5,spread_bb_position_5,spread_bb_ma_15,spread_bb_std_15,spread_bb_upper_15,spread_bb_lower_15,spread_bb_position_15,spread_bb_ma_30,spread_bb_std_30,spread_bb_upper_30,spread_bb_lower_30,spread_bb_position_30,spread_rolling_std_5,spread_rolling_max_5,spread_rolling_min_5,volume_buy_rolling_std_5,volume_sell_rolling_std_5,opportunities_in_last_5,real_opportunities_in_last_5,spread_range_5,spread_zscore_5,spread_rolling_std_15,spread_rolling_max_15,spread_rolling_min_15,volume_buy_rolling_std_15,volume_sell_rolling_std_15,opportunities_in_last_15,real_opportunities_in_last_15,spread_range_15,spread_zscore_15,spread_rolling_std_30,spread_rolling_max_30,spread_rolling_min_30,volume_buy_rolling_std_30,volume_sell_rolling_std_30,opportunities_in_last_30,real_opportunities_in_last_30,spread_range_30,spread_zscore_30,spread_rate_change,spread_rate_change_pct,spread_rate_acceleration,price_ratio_buy_sell,price_ratio_BINANCE_BITFINEX,price_ratio_BINANCE_COINBASE,price_ratio_BINANCE_MEXC,price_ratio_BINANCE_KRAKEN,price_ratio_BITFINEX_COINBASE,price_ratio_BITFINEX_MEXC,price_ratio_BITFINEX_KRAKEN,price_ratio_COINBASE_MEXC,price_ratio_COINBASE_KRAKEN,price_ratio_MEXC_KRAKEN,avg_price_ratio,max_price_ratio,min_price_ratio,price_ratio_std
2025-12-07 11:24:00,89285.97,89285.97,89256.26,89256.72,0.19696739,89259.98,89259.98,89240.0,89240.0,3.08219,,,,,,89259.97,89259.98,89239.97,89240.0,2.14409693,89267.3,89267.3,89267.2,89267.2,0.68307877,89240.0,89267.2,BINANCE,KRAKEN,27.19999999999709,0.030479605558042456,0,0,0,4,3.08219,0.68307877,0.68307877,0.22162124009227202,89285.97,89239.97,COINBASE,MEXC,46.0,0.051546409081042945,0.02106680352300049,11,24,6,1,0,0.02238906320035402,,0.03328600916547953,0.022422680412365264,0.00011202322914331442,0.019552444001835534,0.03328600916547953,0.00011202322914331442,0.0,,-0.022384051620889817,,-0.03275990617562871,-0.022372850898337925,-0.00011202310365141632,-0.022384051620889817,-0.00011202310365141632,0.0444518383729327,1.7353162939999998,0.36073864999999994,0.035117482813091724,0.04368995848847283,2.5810315653333333,0.4920236973333333,0.04131795055999338,0.055486996299187595,2.762934395333333,0.268376533,0.047545832568320213,0.0444518383729327,0.02734721969033562,0.09914627775360393,-0.010242601007738543,,0.04368995848847283,0.024192041645410764,0.09207404177929436,-0.004694124802348695,,0.055486996299187595,0.030203975118166932,0.11589494653552146,-0.004920953937146269,,0.02734721969033562,0.08901433935601483,0.01796998139254763,0.9584603047819896,0.37995756167056666,0.0,0.0,0.0710443579634672,,0.024192041645410764,0.08901433935601483,0.01623233864983153,1.6903378710155659,0.7595387743596451,0.0,0.0,0.07278200070618329,,0.030203975118166932,0.13665180671610025,0.01623233864983153,1.5693291884229785,0.5829876883902753,0.0,0.0,0.12041946806626871,,-0.0048217731002685,,-0.022153170366031826,1.0003047960555804,,1.0001873599282833,1.0,1.0003047960555804,,,,0.9998126751688836,1.0001174141285945,1.0003047960555804,1.0001211735561537,1.0003047960555804,0.9998126751688836,0.00019062187670982033
2025-12-07 11:25:00,89256.27,89258.3,89237.09,89251.99,0.58443521,89240.01,89240.01,89227.14,89227.15,0.7584,,,,,,89240.0,89240.0,89227.14,89227.15,0.50193497,89267.3,89267.3,89267.3,89267.3,0.00872139,89227.15,89267.3,BINANCE,KRAKEN,40.15000000000873,0.044997514769897655,0,0,0,4,0.7584,0.00872139,0.00872139,0.011499723101265824,89267.3,89227.14,KRAKEN,BINANCE,40.16000000000349,0.04500872716530362,1.1212395405968412e-05,11,25,6,1,0,0.01442386089883555,,0.023764176014457943,0.01441265354771567,0.0,0.01315017261525229,0.023764176014457943,0.0,0.0007770007765940116,,-0.014410576601235906,,-0.004795181335718863,-0.014399372478715622,0.0,-0.014410576601235906,0.0,0.03564847345570927,1.529265214,0.362474928,0.038410826798693704,0.04341587414847627,2.435022898666667,0.49231774466666667,0.04177789608623141,0.05243185323431417,2.66088739,0.26865411699999997,0.04738142496842199,0.03564847345570927,0.012434496357914186,0.06051746617153764,0.010779480739880897,,0.04341587414847627,0.02414951574567792,0.09171490563983212,-0.004883157342879564,,0.05243185323431417,0.026062530293415747,0.10455691382114567,0.00030679264748267876,,0.012434496357914186,0.04949388689974764,0.01796998139254763,1.050454636190816,0.37791154937438354,0.0,0.0,0.03152390550720001,,0.02414951574567792,0.08901433935601483,0.01623233864983153,1.749868207629045,0.7593373018917949,0.0,0.0,0.07278200070618329,,0.026062530293415747,0.10089686098654709,0.01623233864983153,1.5975173947427366,0.5828576591379081,0.0,0.0,0.08466452233671555,,0.014517909211855199,,0.0193396823121237,1.000449975147699,,1.0002783906019637,1.0,1.000449975147699,,,,0.9997216868777938,1.0001715367915045,1.000449975147699,1.0001785940944434,1.000449975147699,0.9997216868777938,0.00028212215643820407
2025-12-07 11:26:00,89246.01,89274.0,89239.29,89244.54,3.45209213,89227.15,89227.15,89227.14,89227.15,0.84785,,,,,,89227.15,89227.15,89227.14,89227.15,0.66660027,89267.3,89267.3,89267.2,89267.3,0.01423512,89227.15,89267.3,BINANCE,KRAKEN,40.15000000000873,0.044997514769897655,0,0,0,4,0.84785,0.01423512,0.01423512,0.016789667983723538,89274.0,89227.14,COINBASE,BINANCE,46.86000000000058,0.05251765326110484,0.007520138491207182,11,26,6,1,0,1.1207351119879221e-05,,0.0388931356472972,1.1207351119879221e-05,0.00011202310365141632,0.009756893363297095,0.0388931356472972,1.1207351119879221e-05,,,0.0,,-0.0016471324600406947,0.0,0.0,0.0,0.0,0.034749199029739275,1.418331214,0.365073852,0.04060638945576169,0.04159523307136499,2.3076548986666667,0.4932480873333333,0.04218034842168969,0.051154603871029845,2.5960907233333335,0.26912273966666667,0.04722762431045268,0.034749199029739275,0.011293055679176791,0.05733531038809286,0.012163087671385693,,0.04159523307136499,0.022807992662932288,0.08721121839722956,-0.004020752254499584,,0.051154603871029845,0.025428038418981416,0.10201068070899268,0.0002985270330670142,,0.011293055679176791,0.044997514769897655,0.01796998139254763,1.0955079134353476,0.374838444024819,0.0,0.0,0.027027533377350026,,0.022807992662932288,0.08901433935601483,0.01623233864983153,1.7936349319578802,0.758699676312241,0.0,0.0,0.07278200070618329,,0.025428038418981416,0.10089686098654709,0.01623233864983153,1.6310966723625322,0.582639968337548,0.0,0.0,0.08466452233671555,,0.0,,-0.014517909211855199,1.000449975147699,,1.000194895836077,1.0,1.000449975147699,,,,0.9998051421409085,1.0002550296074135,1.000449975147699,1.000192502979966,1.000449975147699,0.9998051421409085,0.00025440320601188626
2025-12-07 11:27:00,89244.0,89246.0,89229.87,89244.56,0.56312469,89227.14,89227.15,89218.81,89221.12,5.15764,89269.0,89269.0,89269.0,89269.0,0.0002968,89227.15,89227.15,89218.81,89221.12,3.58191423,89267.3,89267.3,89267.3,89267.3,0.00761409,89221.12,89269.0,BINANCE,BITFINEX,47.88000000000466,0.05366442384942563,0,0,0,5,5.15764,0.0002968,0.0002968,5.75456991957562e-05,89269.0,89218.81,BITFINEX,BINANCE,50.19000000000233,0.056254953411732714,0.002590529562307084,11,27,6,1,0,0.009347562550208412,0.0,0.018073930780772136,0.009347562550208412,0.0,0.007353811176237792,0.018073930780772136,0.0,0.27697841726602385,,-0.0067468261338468035,0.0,0.0006274931648039887,-0.006758032728826188,0.0,-0.0067468261338468035,0.0,0.04188808752111488,2.056095214,0.201222812,0.044959067586983,0.03948590116739549,2.438138232,0.476298178,0.04361585785015668,0.049998668676406566,2.6864560566666666,0.26908472366666664,0.04764290170006384,0.04188808752111488,0.009104358397129267,0.06009680431537341,0.023679370726856344,,0.03948590116739549,0.019732674273923403,0.0789512497152423,2.055261954868326e-05,,0.049998668676406566,0.02444856987608601,0.09889580842857859,0.0011015289242345475,,0.009104358397129267,0.05366442384942563,0.030479605558042456,2.0276974656407036,0.29761196657169287,0.0,0.0,0.023184818291383174,,0.019732674273923403,0.08901433935601483,0.01623233864983153,1.9292822199767228,0.7672057514192896,0.0,0.0,0.07278200070618329,,0.02444856987608601,0.10089686098654709,0.01623233864983153,1.6963251214444555,0.5826580734338349,0.0,0.0,0.08466452233671555,,0.008666909079527975,,0.008666909079527975,1.0005366442384942,1.0005366442384942,1.0002627180649604,1.0,1.0005175904539194,0.9997262207485241,0.9994636435940808,0.9999809564350447,0.999737350937693,1.000254805446965,1.0005175904539194,1.00009975203736,1.0005366442384942,0.9994636435940808,0.0003786245813727049
2025-12-07 11:28:00,89240.53,89253.8,89209.56,89212.39,1.38469888,89221.12,89221.12,89200.0,89200.01,5.61377,,,,,,89221.12,89221.12,89200.0,89200.01,3.92415522,89267.3,89267.3,89267.3,89267.3,0.01115644,89200.01,89267.3,BINANCE,KRAKEN,67.29000000000815,0.07543721127386438,0,0,0,4,5.61377,0.01115644,0.01115644,0.0019873347144610484,89267.3,89200.0,KRAKEN,BINANCE,67.30000000000291,0.0754484304932768,1.121921941242554e-05,11,28,6,1,0,0.02367712739045135,,0.04958952450439366,0.02367712739045135,0.0,0.024235944821324094,0.04958952450439366,0.0,0.00047348484823690886,,-0.023660317198439768,,-0.03153275759343811,-0.023660317198439768,0.0,-0.023660317198439768,0.0,0.04991525404422555,3.09197,0.143497704,0.05511844881594346,0.04051654335396403,2.612479431333333,0.47597559466666667,0.04759352702812014,0.05010493456017047,2.7487360566666665,0.2693817803333333,0.049436082962889684,0.04991525404422555,0.01651922611897069,0.08295370628216693,0.016876801806284175,,0.04051654335396403,0.021226588087548383,0.08296971952906079,-0.0019366328211327388,,0.05010493456017047,0.024555312288402777,0.09921555913697602,0.000994309983364916,,0.01651922611897069,0.07543721127386438,0.030479605558042456,2.2971823478230906,0.3016794268288001,0.0,0.0,0.04495760571582193,,0.021226588087548383,0.08901433935601483,0.01623233864983153,2.094625043231989,0.7674141061717565,0.0,0.0,0.07278200070618329,,0.024555312288402777,0.10089686098654709,0.01623233864983153,1.7692736951594383,0.5825195944889432,0.0,0.0,0.08466452233671555,,0.02177278742443875,,0.013105878344910775,1.0007543721127385,,1.000138789222109,1.0,1.0007543721127385,,,,0.9998612300376662,1.0006154974662151,1.0007543721127385,1.0003540434919114,1.0007543721127385,0.9998612300376662,0.0004008567039489251
2025-12-07 11:29:00,89211.16,89223.68,89173.57,89173.57,1.84125872,89200.01,89200.01,89175.85,89175.85,9.8314,89268.0,89268.0,89268.0,89268.0,8.808e-05,89200.01,89200.01,89175.85,89175.85,6.88643261,89267.3,89267.3,89252.2,89252.3,0.02856746,89173.57,89268.0,COINBASE,BITFINEX,94.42999999999302,0.10589460531858601,0,0,0,5,1.84125872,8.808e-05,8.808e-05,4.783684065865551e-05,89268.0,89173.57,BITFINEX,COINBASE,94.42999999999302,0.10589460531858601,0.0,11,29,6,1,0,0.02709253682469967,0.0,0.05619378028712546,0.02709253682469967,0.016918331516393215,0.025459437090583605,0.05619378028712546,0.0,0.0,,-0.027085198757252318,0.0,-0.042135983883626785,-0.027085198757252318,-0.01680346554673436,-0.042135983883626785,0.0,0.06499825399633427,2.8437837439999996,0.006899566,0.0720438343168243,0.04554079338733653,2.2375706793333334,0.2828104553333333,0.05488116181442838,0.05235655620999213,2.7716563473333333,0.26901490599999994,0.053078568276160414,0.06499825399633427,0.026028821647944192,0.11705589729222265,0.012940610700445887,,0.04554079338733653,0.026864585384696806,0.09926996415673014,-0.008188377382057084,,0.05235655620999213,0.026462763211365627,0.10528208263272339,-0.00056897021273912,,0.026028821647944192,0.10589460531858601,0.044997514769897655,2.364550058984942,0.0064273484385647395,0.0,0.0,0.06089709054868835,,0.026864585384696806,0.10589460531858601,0.01623233864983153,1.6116739629092194,0.38243795335855213,0.0,0.0,0.08966226666875447,,0.026462763211365627,0.10589460531858601,0.01623233864983153,1.7522695454730224,0.5826913154151843,0.0,0.0,0.08966226666875447,,0.030457394044721628,,0.008684606620282878,1.0010589460531858,1.0010333515183762,0.9999744325397515,1.0,1.0008572948842092,0.998942174127347,0.9989677151946947,0.9998241251064212,1.0000255681139603,1.0008828849175826,1.0008572948842092,1.0001364841286553,1.0010333515183762,0.998942174127347,0.0007708421007966062
2025-12-07 11:30:00,89184.02,89213.34,89178.81,89213.34,1.09717114,89175.85,89194.64,89175.85,89194.63,3.6032,,,,,,89175.85,89194.67,89175.85,89194.64,2.44593427,89252.2,89252.3,89240.0,89240.1,0.2695088,89194.63,89240.1,BINANCE,KRAKEN,45.470000000001164,0.05097840531431226,0,0,0,4,3.6032,0.2695088,0.2695088,0.07479706927175843,89252.3,89175.85,KRAKEN,BINANCE,76.44999999999709,0.0857294884209089,0.034751083106596636,11,30,6,1,0,0.021066290650001682,,0.03870497394223649,0.02109992259623721,0.013783041480234683,0.023663557167177513,0.03870497394223649,0.013783041480234683,0.999467802022631,0.008130081301284318,0.021059513309936304,,0.03287584479819639,0.021070727108285028,-0.013557088788838,0.021059513309936304,-0.013557088788838,0.06619443210521718,3.4127437439999992,0.059057048,0.06502202464932029,0.04785719783163524,2.3495380126666663,0.26115498,0.05439331725191386,0.050817531080070276,2.760962034666667,0.2779679153333333,0.052943073891525055,0.06619443210521718,0.02499685281512442,0.11618813773546602,0.01620072647496834,,0.04785719783163524,0.02562640857676737,0.09911001498516997,-0.0033956193218995026,,0.050817531080070276,0.02507404299567934,0.10096561707142895,0.0006694450887115982,,0.02499685281512442,0.10589460531858601,0.044997514769897655,2.059957415088986,0.11781714574742631,0.0,0.0,0.06089709054868835,,0.02562640857676737,0.10589460531858601,0.01796998139254763,1.6462787817783866,0.3726080224557104,0.0,0.0,0.08792462392603838,,0.02507404299567934,0.10589460531858601,0.01623233864983153,1.7459616303990466,0.5804892640074493,0.0,0.0,0.08966226666875447,,-0.054916200004273746,,-0.08537359404899537,1.0005097840531432,,1.0002097659915175,1.0000001121143727,1.0005097840531432,,,,0.9997903900918854,1.000299955141238,1.0005096718816289,1.000219946545631,1.0005097840531432,0.9997903900918854,0.0002854111049886288
2025-12-07 11:31:00,89213.34,89268.92,89213.33,89235.04,0.85649637,89194.64,89245.99,89194.63,89219.24,3.55721,89242.0,89242.0,89242.0,89242.0,8.819e-05,89194.64,89246.31,89194.63,89245.98,1.71302856,89240.1,89240.1,89240.0,89240.1,0.00377621,89219.24,89245.98,BINANCE,MEXC,26.739999999990687,0.029971113853907168,0,0,0,5,3.55721,1.71302856,1.71302856,0.4815652041909249,89268.92,89194.63,COINBASE,BINANCE,74.2899999999936,0.0832897675566271,0.05331865370271994,11,31,6,1,0,0.05756605862143701,0.0,0.062296156308101064,0.057907370169494495,0.00011205724781328209,0.035576328469369166,0.062296156308101064,0.0,0.47916666666667257,0.9936145510835567,0.02758013261784096,0.0,0.024323716610091146,0.05755951254469608,0.0,0.02758013261784096,0.05755951254469608,0.0631891519220191,3.9546157439999994,0.398815736,0.05333838771751592,0.04640708962255198,2.4909320126666668,0.3749959453333333,0.05134054182716302,0.049656282157070006,2.747090034666667,0.3347729823333333,0.05146101195361423,0.0631891519220191,0.028796838100569638,0.12078282812315838,0.005595475720879824,,0.04640708962255198,0.026004679292401734,0.09841644820735546,-0.005602268962251487,,0.049656282157070006,0.025210075967670928,0.10007643409241186,-0.0007638697782718501,,0.028796838100569638,0.10589460531858601,0.029971113853907168,1.49564053728768,0.7436323766231544,0.0,0.0,0.07592349146467883,,0.026004679292401734,0.10589460531858601,0.01796998139254763,1.6533052953605758,0.5204291732465895,0.0,0.0,0.08792462392603838,,0.025210075967670928,0.10589460531858601,0.01623233864983153,1.737630007106578,0.6341502651546945,0.0,0.0,0.08966226666875447,,-0.021007291460405093,,0.03390890854386865,1.000299711138539,1.0002551019264454,1.000177091847005,1.000299711138539,1.0002338060714258,0.9999220098160059,1.0000445978351,0.9999787095762086,1.000122597580502,1.0000567041825723,0.9999341146794513,1.0001024444653255,1.000299711138539,0.9999220098160059,0.00013625670232794238
2025-12-07 11:32:00,89236.0,89253.85,89230.8,89248.0,0.06146091,89219.23,89231.73,89219.23,89231.72,0.85666,,,,,,89245.98,89245.98,89219.23,89231.73,1.37727154,89240.1,89240.1,89240.0,89240.1,0.01807425,89231.72,89248.0,BINANCE,COINBASE,16.279999999998836,0.018244633186493362,0,0,0,4,0.85666,0.06146091,0.06146091,0.07174481124366727,89253.85,89219.23,COINBASE,BINANCE,34.620000000009895,0.038803293863901196,0.020558660677407834,11,32,6,1,0,0.014008471426976863,,0.02582690928648587,0.029978125494148772,0.00011205724781328209,0.017481390863856198,0.029978125494148772,0.00011205724781328209,0.9992000000004191,0.746203904555094,0.013999224158295513,,0.013447487561074008,-0.015967105745267184,0.0,0.013999224158295513,0.013447487561074008,0.05610519378943264,3.0944197439999996,0.41104855799999995,0.04164046954050841,0.04588623182050848,2.4630926793333336,0.3762312973333333,0.04720355324707932,0.04690120789706822,2.7076323679999996,0.3366704186666667,0.04931801977509031,0.05610519378943264,0.03533910208165899,0.12678339795275062,-0.014573010373885337,,0.04588623182050848,0.0265146261553403,0.09891548413118909,-0.007143020490172118,,0.04690120789706822,0.023899409692250868,0.09470002728156995,-0.0008976114874335167,,0.03533910208165899,0.10589460531858601,0.018244633186493362,1.8301734280042248,0.735900668034298,0.0,0.0,0.08764997213209265,,0.0265146261553403,0.10589460531858601,0.01796998139254763,1.6785785240489042,0.5196059835821611,0.0,0.0,0.08792462392603838,,0.023899409692250868,0.10589460531858601,0.01623233864983153,1.7674155762847783,0.6332125650500312,0.0,0.0,0.08966226666875447,,-0.011726480667413806,,0.009280810792991288,1.000182446331865,,1.000182446331865,1.0000001120677713,1.0000939127924464,,,,0.9998176989960559,0.9999114826102546,1.000093800714163,1.000016575585426,1.000182446331865,0.9998176989960559,0.0001344063594223218
2025-12-07 11:33:00,89247.99,89279.99,89231.2,89279.98,0.40289516,89231.72,89252.08,89229.68,89252.08,2.26308,89277.0,89278.0,89277.0,89278.0,0.0045683,89231.73,89252.11,89229.67,89252.08,1.58418514,89240.1,89240.1,89240.1,89240.1,0.00201591,89240.1,89279.98,KRAKEN,COINBASE,39.879999999990105,0.0446884304253246,0,0,0,5,0.00201591,0.40289516,0.00201591,199.857711901821,89279.99,89229.67,COINBASE,MEXC,50.320000000006985,0.05639379816153863,0.011705367736214028,11,33,6,1,0,0.025097454311438713,0.0011200967763614776,0.05464830973305342,0.025142271194130525,0.0,0.021201626402996828,0.05464830973305342,0.0,,0.9997950399670156,0.022816998260260568,0.0011201093226698925,0.03584394449666674,0.02280578892733092,0.0,0.0,0.03584394449666674,0.04995543761972468,1.972068926,0.489396302,0.04265645650211381,0.04728927316556863,2.3603497399999998,0.3285599993333333,0.04688916289435998,0.04625184634887588,2.6528208983333332,0.34932310666666666,0.04901933659123446,0.04995543761972468,0.033774719187252375,0.11750487599422943,-0.01759400075478007,,0.04728927316556863,0.025800737326062174,0.09889074781769297,-0.004312201486555721,,0.04625184634887588,0.023677671564623463,0.0936071894781228,-0.001103496780371048,,0.033774719187252375,0.10589460531858601,0.018244633186493362,1.605896795648401,0.7027908827959205,0.0,0.0,0.08764997213209265,,0.025800737326062174,0.10589460531858601,0.01796998139254763,1.782835684998936,0.4778164343754548,0.0,0.0,0.08792462392603838,,0.023677671564623463,0.10589460531858601,0.01623233864983153,1.8259896629049583,0.630521883054486,0.0,0.0,0.08966226666875447,,0.02644379723883124,,0.03817027790624505,1.0004468843042533,1.0002904133998893,1.0003125977568252,1.0,0.9998657734363166,1.000022177916172,0.9997096709155672,0.999575483321759,0.9996874999299956,0.9995533153121228,0.9998657734363166,0.9998882705424965,1.0003125977568252,0.9995533153121228,0.00026986352022588257
2025-12-07 11:34:00,89274.02,89276.44,89256.25,89265.98,0.16750313,89252.07,89252.08,89250.78,89250.79,1.59601,,,,,,89252.08,89252.08,89250.78,89250.79,1.04850511,89240.1,89240.1,89240.0,89240.0,0.00237228,89240.0,89265.98,KRAKEN,COINBASE,25.979999999995925,0.029112505602864103,0,0,0,4,0.00237228,0.16750313,0.00237228,70.60849899674575,89276.44,89240.0,COINBASE,KRAKEN,36.44000000000233,0.04083370685791386,0.01172120125504976,11,34,6,1,0,0.0014565697401702669,,0.022617799076425676,0.0014565697401702669,0.00011205737338169068,0.006410748982536975,0.022617799076425676,0.00011205737338169068,,0.4819217434370878,-0.0014341404070666234,,-0.009005979567188918,-0.001445344467051243,-0.00011205724781328209,-0.00011205724781328209,-0.009005979567188918,0.0345990176765803,1.6042916379999999,0.5228793119999999,0.03814180620236391,0.048016370015282424,2.0611305586666666,0.2968391759999999,0.044667080732923,0.04480510956455936,2.462738974333333,0.3537333516666667,0.04773502491456541,0.0345990176765803,0.013125031329278189,0.06084908033513668,0.008348955018023924,,0.048016370015282424,0.025065804509682172,0.09814797903464677,-0.0021152390040819202,,0.04480510956455936,0.023341220503676874,0.0914875505719131,-0.0018773314427943874,,0.013125031329278189,0.05097840531431226,0.018244633186493362,1.8372473276971932,0.6771719165090939,0.0,0.0,0.0327337721278189,,0.025065804509682172,0.10589460531858601,0.01796998139254763,1.776390747650147,0.47117594321361894,0.0,0.0,0.08792462392603838,,0.023341220503676874,0.10589460531858601,0.01623233864983153,1.7938505435847498,0.6287090364810284,0.0,0.0,0.08966226666875447,,-0.0155759248224605,,-0.042019722061291745,1.0002911250560287,,1.0001701945719472,1.0,0.9998791047115662,,,,0.999829834389316,0.9997089596731028,0.9998791047115662,0.9999111996762498,1.0001701945719472,0.9997089596731028,0.00015782607883506233
2025-12-07 11:35:00,89268.49,89284.75,89260.56,89272.01,0.59377397,89250.78,89262.38,89250.78,89256.91,11.09576,89283.0,89283.0,89283.0,89283.0,0.01354,89250.79,89256.91,89250.78,89256.9,7.58998774,89240.1,89240.1,89240.0,89240.0,0.00098363,89240.0,89283.0,KRAKEN,BITFINEX,43.0,0.04818467055132228,0,0,0,5,0.00098363,0.01354,0.00098363,13.765338592763538,89284.75,89240.0,COINBASE,KRAKEN,44.75,0.05014567458538772,0.0019610040340654403,11,35,6,1,0,0.012996192675733253,0.0,0.02709695905805451,0.00686781638170792,0.00011205737338169068,0.009414605097775475,0.02709695905805451,0.0,,,0.006868287313572673,0.0,0.003943160683001944,0.00684587777878558,-0.00011205724781328209,-0.00011205724781328209,0.0,0.0340402707239823,0.8838483639999998,0.47168555199999995,0.0414894276520167,0.045294392094969584,1.9419524406666668,0.297739176,0.04510677946022291,0.044167605270389015,2.2742384286666666,0.3535653933333333,0.04776403431048521,0.0340402707239823,0.012286073655147585,0.05861241803427747,0.009468123413687132,,0.045294392094969584,0.022367356887841795,0.09002910587065317,0.0005596783192859944,,0.044167605270389015,0.022963488771810363,0.09009458281400974,-0.0017593722732317102,,0.012286073655147585,0.04818467055132228,0.018244633186493362,1.539616863549671,0.7099952695471288,0.0,0.0,0.029940037364828916,,0.022367356887841795,0.10589460531858601,0.01796998139254763,1.854238552521004,0.47058104621030616,0.0,0.0,0.08792462392603838,,0.022963488771810363,0.10589460531858601,0.01623233864983153,1.743128807382475,0.6288023259157319,0.0,0.0,0.08966226666875447,,0.019072164948458176,,0.034648089770918676,1.0004818467055132,1.00029230229906,1.0001691745770718,0.9999998879638562,0.9998105468809081,0.999876908258011,0.9997076711132018,0.9995183853589149,0.9998307420209313,0.9996414329642629,0.999810658895839,0.9998657710332056,1.00029230229906,0.9995183853589149,0.00023461743494296484
2025-12-07 11:36:00,89271.57,89275.0,89249.05,89253.97,0.47588861,89256.91,89256.91,89240.0,89240.0,5.22579,89283.0,89283.0,89283.0,89283.0,0.00019,89256.9,89256.91,89239.98,89240.01,3.82338181,89240.1,89240.1,89240.0,89240.0,5.67845347,89240.0,89283.0,BINANCE,BITFINEX,43.0,0.04818467055132228,0,0,0,5,5.22579,0.00019,0.00019,3.635813915216647e-05,89283.0,89239.98,BITFINEX,MEXC,43.020000000004075,0.04820709282992228,2.2422278599998346e-05,11,36,6,1,0,0.018948901837744836,0.0,0.029074336973466935,0.018971311186549135,0.00011205737338169068,0.013421321474228521,0.029074336973466935,0.0,0.0,,-0.01894531190918831,0.0,-0.01971512319096194,-0.018922906800482,-0.00011205724781328209,-0.01894531190918831,0.0,0.03768298206346533,1.2175643639999998,0.12911783999999998,0.04372117528511856,0.04520711100507457,2.1968371073333333,0.2976691426666666,0.04549151584661033,0.04433056484076804,2.3607927620000004,0.35356879066666663,0.047791172132474705,0.03768298206346533,0.013425253282221833,0.06453348862790899,0.010832475499021662,,0.04520711100507457,0.022352348616106275,0.08991180823728712,0.0005024137728620176,,0.04433056484076804,0.022974433256672012,0.09027943135411207,-0.0016183016725759836,,0.013425253282221833,0.04818467055132228,0.018244633186493362,2.2710373861090374,0.16657245918662608,0.0,0.0,0.029940037364828916,,0.022352348616106275,0.10589460531858601,0.01796998139254763,2.0293017341245148,0.47062839969797804,0.0,0.0,0.08792462392603838,,0.022974433256672012,0.10589460531858601,0.01623233864983153,1.8239534638701351,0.6288003505433533,0.0,0.0,0.08966226666875447,,0.0,,-0.019072164948458176,1.0004818467055132,1.0004818467055132,1.000156544150605,1.0000001120573734,1.0,0.9996748541155651,0.9995184973623198,0.9995183853589149,0.9998435923914645,0.9998434803516303,0.9999998879426393,0.9999037200436026,1.0004818467055132,0.9995183853589149,0.0002948564778698655
