time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume
2024-09-07 17:26,2290.35,2290.35,2289.43,2289.89,6.78297107,2290.85000000,2290.85000000,2289.76000000,2290.11000000,42.28230000,2298.6,2298.6,2298.6,2298.6,0.0919165
2024-09-07 17:27,2290.05,2290.98,2289.69,2290.48,33.40400105,2290.12000000,2290.96000000,2289.86000000,2290.71000000,104.84590000,2297.5,2298.8,2297.5,2298.8,0.54186977
2024-09-07 17:28,2290.67,2290.82,2288.34,2288.89,11.28878192,2290.71000000,2290.95000000,2288.59000000,2289.15000000,81.07030000,2298.7,2298.7,2298.7,2298.7,0.08282673
2024-09-07 17:29,2288.89,2289.69,2288.74,2288.95,19.1683224,2289.16000000,2289.88000000,2288.99000000,2289.05000000,196.33410000,,,,,
2024-09-07 17:30,2288.95,2290.19,2288.07,2288.46,9.48089322,2289.05000000,2290.12000000,2288.48000000,2288.58000000,99.07830000,2296.8,2296.8,2296.7,2296.7,0.5297193299999999
2024-09-07 17:31,2288.84,2289.3,2288.48,2288.86,5.69784958,2288.58000000,2289.10000000,2288.38000000,2289.09000000,57.16680000,,,,,
2024-09-07 17:32,2288.65,2288.87,2287.52,2287.78,16.56729727,2289.09000000,2289.13000000,2288.06000000,2288.06000000,70.79910000,2296.9,2296.9,2296.9,2296.9,0.07141578
2024-09-07 17:33,2287.78,2287.78,2285.85,2285.85,28.21885852,2288.06000000,2288.07000000,2286.30000000,2286.44000000,184.54220000,2295.8,2295.8,2294.5,2294.7,0.46757362
2024-09-07 17:34,2286.0,2287.83,2285.98,2286.38,11.95381836,2286.45000000,2287.87000000,2286.31000000,2286.44000000,105.72880000,2295.2,2295.2,2295.2,2295.2,0.05159079
2024-09-07 17:35,2286.56,2287.0,2286.21,2286.57,23.29615319,2286.45000000,2287.39000000,2286.44000000,2286.45000000,75.55400000,,,,,
2024-09-07 17:36,2286.56,2286.86,2284.18,2284.52,25.92123733,2286.45000000,2286.94000000,2284.20000000,2284.92000000,189.44360000,2294.1,2294.1,2293.3,2293.3,0.82312146
2024-09-07 17:37,2284.25,2284.53,2283.17,2283.79,12.45702368,2284.92000000,2284.93000000,2283.59000000,2283.92000000,148.00590000,2291.7,2291.7,2291.7,2291.7,0.95657935
2024-09-07 17:38,2283.78,2284.45,2283.56,2284.44,17.13411919,2283.92000000,2284.59000000,2283.75000000,2284.59000000,74.70800000,,,,,
2024-09-07 17:39,2284.44,2286.55,2284.32,2286.52,9.1186559,2284.58000000,2286.72000000,2284.58000000,2286.71000000,89.68380000,2291.9,2293.2,2291.9,2293.2,0.6566509300000001
2024-09-07 17:40,2286.17,2287.28,2285.29,2285.86,15.86922801,2286.72000000,2287.32000000,2285.41000000,2285.72000000,152.14080000,2294.7,2294.7,2294.7,2294.7,0.05
2024-09-07 17:41,2285.57,2286.82,2285.46,2285.79,15.3851198,2285.71000000,2286.85000000,2285.71000000,2285.81000000,61.20550000,,,,,
2024-09-07 17:42,2285.74,2286.4,2285.44,2286.4,4.08678567,2285.82000000,2286.37000000,2285.81000000,2286.36000000,41.49710000,,,,,
2024-09-07 17:43,2286.15,2286.93,2285.86,2286.88,8.98422245,2286.37000000,2287.00000000,2286.14000000,2286.94000000,39.98660000,2294.3,2294.3,2294.2,2294.2,0.5
2024-09-07 17:44,2286.11,2286.88,2286.11,2286.48,4.14350517,2286.94000000,2286.94000000,2286.31000000,2286.31000000,29.77840000,,,,,
2024-09-07 17:45,2286.0,2286.84,2284.1,2284.39,76.78163766,2286.31000000,2286.79000000,2284.40000000,2284.50000000,413.34830000,2293.9,2293.9,2293.4,2293.4,0.4566
2024-09-07 17:46,2284.32,2285.11,2282.38,2284.53,69.92917616,2284.57000000,2285.20000000,2282.40000000,2284.60000000,668.94740000,2290.4,2292.1,2290.4,2292.1,1.77524338
2024-09-07 17:47,2284.51,2285.14,2283.67,2284.19,28.14839617,2284.60000000,2285.20000000,2284.07000000,2284.49000000,134.28830000,,,,,
2024-09-07 17:48,2284.2,2285.84,2284.15,2285.66,11.13909668,2284.50000000,2285.98000000,2284.49000000,2285.80000000,149.29990000,,,,,
2024-09-07 17:49,2285.66,2285.66,2281.78,2281.86,138.02493994,2285.80000000,2285.80000000,2281.48000000,2282.29000000,530.30590000,2293.6,2293.6,2290.8,2290.8,13.37961688
2024-09-07 17:50,2281.98,2283.39,2281.44,2281.82,52.76446956,2282.30000000,2283.90000000,2281.80000000,2282.00000000,206.51630000,2290.5,2290.5,2289.5,2289.5,0.52033295
2024-09-07 17:51,2281.96,2282.18,2280.13,2280.65,60.29583156,2282.00000000,2282.32000000,2280.20000000,2280.72000000,329.81710000,2289.5,2289.5,2288.2,2288.5,0.58269169
2024-09-07 17:52,2280.61,2280.75,2268.62,2271.29,997.97891514,2280.73000000,2280.83000000,2267.83000000,2271.22000000,4610.74290000,2288.4,2288.4,2277.6,2278.5,160.02424297
2024-09-07 17:53,2271.24,2273.13,2263.16,2265.56,368.48490483,2271.21000000,2273.10000000,2263.40000000,2265.67000000,1560.89190000,2278.5,2280.2,2271.2,2272.9,21.49510509
2024-09-07 17:54,2265.85,2274.24,2265.83,2273.63,71.22552853,2265.66000000,2274.19000000,2265.66000000,2273.60000000,326.64230000,2276.8,2280.6,2276.8,2280.6,2.6979775800000003
2024-09-07 17:55,2273.61,2274.3,2269.01,2271.82,95.00377121,2273.60000000,2274.23000000,2268.98000000,2271.79000000,528.25190000,2280.2,2280.2,2280.2,2280.2,0.05
2024-09-07 17:56,2271.74,2272.42,2269.35,2270.14,65.61039193,2271.79000000,2272.31000000,2269.56000000,2270.16000000,141.38880000,2277.3,2277.3,2277.2,2277.3,0.19600054
2024-09-07 17:57,2270.15,2272.97,2269.16,2271.83,42.09480059,2270.16000000,2272.80000000,2269.20000000,2272.27000000,227.84290000,,,,,
2024-09-07 17:58,2272.3,2273.94,2270.7,2270.73,140.0060755,2272.27000000,2273.87000000,2270.61000000,2270.98000000,1239.67250000,,,,,
2024-09-07 17:59,2271.15,2273.42,2270.48,2272.89,12.81305491,2270.99000000,2273.58000000,2270.55000000,2272.74000000,88.90420000,2277.8,2280.0,2277.8,2280.0,0.6858927800000001
2024-09-07 18:00,2272.43,2273.85,2270.85,2273.85,9.55425339,2272.73000000,2273.92000000,2271.01000000,2273.66000000,155.64670000,,,,,
2024-09-07 18:01,2273.64,2273.95,2269.31,2269.44,15.13931962,2273.69000000,2273.87000000,2269.42000000,2269.42000000,216.06620000,2279.3,2279.3,2279.3,2279.3,0.04596
2024-09-07 18:02,2269.32,2272.0,2267.35,2272.0,32.76810099,2269.41000000,2271.99000000,2267.43000000,2271.99000000,223.32190000,2276.0,2277.9,2275.8,2277.9,0.4419427
2024-09-07 18:03,2271.89,2274.16,2271.79,2274.0,108.8589513,2272.00000000,2274.20000000,2271.80000000,2274.20000000,283.64030000,2279.7,2280.7,2279.7,2280.7,4.51665362
2024-09-07 18:04,2274.0,2275.59,2274.0,2275.0,16.98154607,2274.20000000,2275.80000000,2274.20000000,2275.26000000,298.06880000,2282.0,2282.0,2282.0,2282.0,0.459388
2024-09-07 18:05,2275.37,2278.52,2275.26,2278.03,14.12779257,2275.26000000,2278.52000000,2275.25000000,2278.36000000,275.41170000,,,,,
2024-09-07 18:06,2277.52,2280.76,2277.52,2279.89,42.25862035,2278.35000000,2280.66000000,2277.85000000,2280.41000000,337.54410000,2285.9,2285.9,2285.9,2285.9,0.21131456
2024-09-07 18:07,2279.89,2280.76,2276.87,2277.18,13.42595086,2280.41000000,2280.61000000,2276.88000000,2277.31000000,286.90210000,2284.5,2284.5,2284.5,2284.5,0.1
2024-09-07 18:08,2276.55,2277.57,2275.61,2277.57,24.61327438,2277.30000000,2277.30000000,2275.85000000,2277.19000000,193.65030000,2283.8,2285.1,2283.8,2285.1,0.1
2024-09-07 18:09,2277.28,2279.1,2277.28,2278.89,8.23250849,2277.20000000,2279.19000000,2277.20000000,2279.19000000,160.31140000,2286.8,2286.8,2286.8,2286.8,0.15
2024-09-07 18:10,2279.01,2280.05,2278.75,2278.93,23.32195775,2279.18000000,2280.00000000,2278.76000000,2278.76000000,219.01030000,,,,,
2024-09-07 18:11,2278.62,2278.9,2275.49,2275.88,46.96705875,2278.77000000,2278.77000000,2275.87000000,2276.11000000,198.33450000,2283.9,2284.1,2283.9,2284.1,0.50866545
2024-09-07 18:12,2276.08,2276.96,2275.53,2275.85,8.27816183,2276.11000000,2276.89000000,2275.24000000,2276.01000000,133.10700000,,,,,
2024-09-07 18:13,2275.61,2276.82,2274.71,2276.82,15.94689473,2276.00000000,2276.87000000,2274.87000000,2276.79000000,59.13930000,2282.9,2282.9,2282.9,2282.9,0.4587
2024-09-07 18:14,2276.82,2277.95,2275.67,2276.0,184.33222854,2276.79000000,2278.00000000,2276.00000000,2276.08000000,115.51560000,2284.8,2284.8,2284.8,2284.8,0.45857413
2024-09-07 18:15,2276.0,2278.17,2275.95,2277.57,138.91076558,2276.09000000,2278.00000000,2276.09000000,2278.00000000,44.96130000,2284.6,2284.6,2284.3,2284.3,0.45069347
2024-09-07 18:16,2277.52,2278.42,2276.57,2278.01,26.35623703,2277.99000000,2278.85000000,2276.60000000,2277.77000000,141.79300000,2285.8,2286.7,2284.8,2286.1,6.71659453
2024-09-07 18:17,2277.79,2279.56,2277.38,2279.35,5.29149371,2277.77000000,2279.60000000,2277.54000000,2279.43000000,35.55840000,2285.3,2286.1,2285.3,2286.1,5.40154852
2024-09-07 18:18,2279.38,2279.97,2278.88,2279.2,16.76657168,2279.43000000,2280.00000000,2279.00000000,2279.33000000,64.03960000,,,,,
2024-09-07 18:19,2279.19,2279.19,2276.8,2277.66,7.94416895,2279.32000000,2279.32000000,2277.22000000,2277.84000000,36.47900000,,,,,
2024-09-07 18:20,2277.55,2278.76,2277.45,2278.46,10.1863331,2277.84000000,2278.80000000,2277.69000000,2278.79000000,81.56480000,2285.9,2285.9,2285.9,2285.9,0.42979428
2024-09-07 18:21,2278.68,2280.19,2277.87,2279.98,14.38116799,2278.79000000,2280.00000000,2278.15000000,2279.99000000,35.85390000,,,,,
2024-09-07 18:22,2279.59,2281.41,2279.33,2279.82,117.38414036,2279.99000000,2281.84000000,2279.41000000,2279.89000000,574.77990000,2287.7,2288.1,2287.7,2287.8,15.05423647
2024-09-07 18:23,2279.61,2279.89,2278.68,2279.4,21.52522519,2279.89000000,2279.90000000,2279.24000000,2279.34000000,88.63070000,,,,,
2024-09-07 18:24,2278.84,2280.0,2278.72,2279.21,25.21945881,2279.34000000,2280.00000000,2279.24000000,2279.34000000,90.21920000,2287.0,2287.0,2287.0,2287.0,0.4579
2024-09-07 18:25,2279.31,2279.73,2277.16,2277.89,23.36766385,2279.35000000,2279.90000000,2277.36000000,2277.89000000,50.79940000,,,,,
2024-09-07 18:26,2277.89,2278.94,2277.85,2278.53,18.05444218,2277.89000000,2278.88000000,2277.88000000,2278.81000000,13.63420000,,,,,
2024-09-07 18:27,2278.89,2281.35,2278.5,2281.35,64.38812224,2278.81000000,2281.37000000,2278.81000000,2281.37000000,207.43670000,2287.9,2287.9,2287.9,2287.9,0.45816152
2024-09-07 18:28,2281.59,2281.75,2279.39,2280.16,37.12192321,2281.51000000,2281.72000000,2279.40000000,2280.35000000,50.13290000,,,,,
2024-09-07 18:29,2280.3,2280.6,2279.5,2279.77,10.34944179,2280.35000000,2280.80000000,2280.00000000,2280.05000000,50.76240000,2288.0,2288.0,2288.0,2288.0,0.00117687
2024-09-07 18:30,2279.63,2281.0,2278.31,2278.72,93.47134139,2280.05000000,2281.00000000,2279.00000000,2279.22000000,189.49680000,2288.4,2288.4,2288.4,2288.4,1.05832062
2024-09-07 18:31,2278.97,2280.26,2278.17,2279.74,36.68141311,2279.21000000,2280.14000000,2278.40000000,2279.78000000,76.87330000,2287.8,2287.8,2287.6,2287.6,2.33796273
