time,COINBASE:open,COINBASE:high,COINBASE:low,COINBASE:close,COINBASE:volume,BINANCE:open,BINANCE:high,BINANCE:low,BINANCE:close,BINANCE:volume,BITFINEX:open,BITFINEX:high,BITFINEX:low,BITFINEX:close,BITFINEX:volume,MEXC:open,MEXC:high,MEXC:low,MEXC:close,MEXC:volume,GATEIO:open,GATEIO:high,GATEIO:low,GATEIO:close,GATEIO:volume,KRAKEN:open,KRAKEN:high,KRAKEN:low,KRAKEN:close,KRAKEN:volume
2025-12-07 10:12,2.0323,2.0329,2.0322,2.0329,6433.262491,2.03190000,2.03260000,2.03190000,2.03260000,12267.90000000,,,,,,2.0318,2.0329,2.0315,2.0329,10169.52,2.032,2.033,2.032,2.033,56051.91472000,2.03213,2.03251,2.03213,2.03251,5887.35647116
2025-12-07 10:13,2.0328,2.0339,2.0328,2.0338,2937.141792,2.03260000,2.03380000,2.03230000,2.03370000,26157.30000000,2.0343,2.0348,2.0343,2.0348,100.0,2.0329,2.034,2.0325,2.0335,11269.23,2.033,2.034,2.032,2.034,47786.41067900,2.03274,2.03399,2.03274,2.03369,1220.85945429
2025-12-07 10:14,2.0337,2.0339,2.0334,2.0339,9336.088973,2.03360000,2.03390000,2.03300000,2.03390000,11648.70000000,2.035,2.035,2.035,2.035,50.0,2.0335,2.0341,2.0327,2.0338,13698.26,2.033,2.034,2.033,2.034,31036.87654600,2.03365,2.03365,2.03365,2.03365,11.76718415
2025-12-07 10:15,2.0339,2.0339,2.033,2.0334,9437.835845,2.03390000,2.03390000,2.03280000,2.03310000,21477.30000000,,,,,,2.0338,2.0338,2.0325,2.0335,18187.49,2.033,2.034,2.032,2.032,29619.44028100,2.03367,2.03367,2.03345,2.03345,34.56538
2025-12-07 10:16,2.0333,2.0333,2.0317,2.0324,29297.194492,2.03310000,2.03310000,2.03160000,2.03220000,14327.50000000,2.0338,2.0338,2.0335,2.0335,24.0,2.0335,2.0335,2.0316,2.0325,15818.65,2.033,2.033,2.031,2.032,36364.90591400,2.03298,2.03314,2.0322,2.0322,171.93541299999998
2025-12-07 10:17,2.0325,2.0327,2.0325,2.0326,513.758744,2.03220000,2.03270000,2.03210000,2.03270000,4938.30000000,,,,,,2.0325,2.0331,2.0324,2.033,14155.32,2.032,2.033,2.031,2.033,19738.83031300,2.03256,2.03262,2.03256,2.03262,513.3111
2025-12-07 10:18,2.0327,2.0338,2.0327,2.0333,3437.868662,2.03260000,2.03360000,2.03240000,2.03290000,15352.70000000,,,,,,2.033,2.0338,2.0324,2.0328,9841.44,2.032,2.034,2.032,2.033,36404.75521100,2.03328,2.03357,2.03328,2.03357,992.83368
2025-12-07 10:19,2.0333,2.0343,2.033,2.034,6709.817413,2.03290000,2.03400000,2.03290000,2.03390000,6536.10000000,,,,,,2.0328,2.0341,2.0328,2.0338,8164.76,2.034,2.034,2.033,2.034,25779.62827200,2.03338,2.03409,2.03328,2.03409,512.49179
2025-12-07 10:20,2.0341,2.0341,2.0333,2.0335,2189.785042,2.03390000,2.03390000,2.03300000,2.03320000,9575.20000000,,,,,,2.0338,2.0338,2.0328,2.0333,7223.48,2.034,2.034,2.034,2.034,659.05668000,2.03376,2.03377,2.03376,2.03376,863.37868634
2025-12-07 10:21,2.0336,2.0346,2.0336,2.0337,61409.376771,2.03330000,2.03450000,2.03330000,2.03370000,51590.60000000,2.0346,2.0348,2.0346,2.0348,8.0,2.0333,2.0347,2.0331,2.0335,21175.2,2.034,2.034,2.034,2.034,6588.73213200,2.03457,2.03457,2.03443,2.03443,509.56874495
2025-12-07 10:22,2.0336,2.0338,2.0334,2.0334,4977.307127,2.03360000,2.03400000,2.03320000,2.03320000,22567.50000000,,,,,,2.0335,2.034,2.0333,2.0333,14863.3,2.034,2.034,2.034,2.034,0.0,2.03386,2.03407,2.03377,2.03377,544.19391549
2025-12-07 10:23,2.0333,2.0334,2.0331,2.0332,13459.438044,2.03320000,2.03320000,2.03300000,2.03310000,2926.80000000,,,,,,2.0333,2.0335,2.0333,2.0335,8322.87,2.034,2.034,2.034,2.034,0.0,,,,,0.0
2025-12-07 10:24,2.0333,2.0333,2.0331,2.0332,1493.098827,2.03310000,2.03310000,2.03280000,2.03300000,23818.30000000,2.0347,2.0347,2.0347,2.0347,78.146085,2.0335,2.0337,2.0328,2.0332,13535.21,2.033,2.034,2.032,2.034,2288.51274900,2.03376,2.03377,2.03376,2.03377,3816.11848766
2025-12-07 10:25,2.0331,2.0331,2.0325,2.0328,6222.440949,2.03300000,2.03300000,2.03230000,2.03240000,32933.80000000,,,,,,2.0332,2.0332,2.0323,2.0327,12213.63,2.033,2.033,2.032,2.032,24547.73773000,2.03377,2.03377,2.03376,2.03377,305.26491734
2025-12-07 10:26,2.0328,2.033,2.0323,2.0328,13836.160487,2.03230000,2.03290000,2.03230000,2.03250000,17401.30000000,,,,,,2.0327,2.0332,2.0323,2.0329,10587.95,2.032,2.033,2.032,2.032,22915.05776400,2.03376,2.03376,2.03376,2.03376,309.150149
2025-12-07 10:27,2.0327,2.0327,2.0325,2.0325,842.123559,2.03250000,2.03250000,2.03210000,2.03220000,13994.10000000,,,,,,2.0329,2.0329,2.0322,2.0322,5564.73,2.033,2.033,2.032,2.032,12293.85704400,2.03377,2.03377,2.03376,2.03376,381.25248
2025-12-07 10:28,2.0325,2.0325,2.0317,2.0317,5268.395225,2.03210000,2.03220000,2.03150000,2.03160000,5513.30000000,2.0336,2.0336,2.0334,2.0334,16.0,2.0322,2.0325,2.0314,2.0318,3120.43,2.033,2.033,2.031,2.032,19294.20683900,2.03377,2.03377,2.03195,2.03195,4736.72320769
2025-12-07 10:29,2.0317,2.0317,2.0306,2.0314,13460.186473,2.03150000,2.03150000,2.03030000,2.03150000,6939.40000000,2.0333,2.0333,2.0324,2.0324,75.99430001,2.0318,2.0319,2.0305,2.0319,4183.16,2.031,2.032,2.03,2.031,19685.61190000,2.03124,2.03178,2.03124,2.03178,96.5371
2025-12-07 10:30,2.0315,2.0325,2.0315,2.032,7292.365436,2.03140000,2.03260000,2.03140000,2.03180000,14623.10000000,2.033,2.0333,2.0327,2.0327,250.0,2.0319,2.0327,2.0319,2.0321,6960.96,2.032,2.033,2.031,2.031,21137.62019500,2.03214,2.03269,2.03214,2.03221,60.31749
